"codMinInterno","codIstat","anno","QliRifiuti","KmStrade","Studenti","NrPuntiLuce","NrPermessi","NrIscritti","KmPolizia","NrCertificati","ImpTot","ImpPers","ImpNoPers","vecchiaia","laurea","superficie","altitudine","litoraneità","gradourb","ruralità","PopTot"
1010520600,3062,2000,8427.0909451946,42.3114700317383,210,384,47,2218.5,11759,945,1488395.73,457472.87,1030922.86,0.192756533622742,0.107847079634666,7.01,235,0,2,0,2485
1010520640,3066,2000,1136.75448131561,78.7094116210938,219,770,57,2160,8000,1071,1257049.89,276199.6,980850.29,0.224339038133621,0.107309490442276,21.19,260,0,2,0,2572
1010520680,3070,2000,745.799355268478,29.4241333007812,177,310,29,1455.38814993954,5000,457,573971.61,125767.07,448204.54,0.167861416935921,0.142174437642097,3.71,397,0,2,0,1674
1010520690,3071,2000,1614.64274048805,81.0050735473633,321,540,69,2672,8750,921,1438310.26,495576.55,942733.71,0.185337990522385,0.126943826675415,16.14,383,0,2,0,3151
1010520760,3079,2000,15187.258247531,118.534652709961,407,957,54,4182.99128030625,20000,1961,2257170.75,735094.28,1522076.47,0.227764800190926,0.113988541066647,14.62,322,0,2,0,4711
1010520790,3082,2000,1453.45180749893,119.999984741211,346,615,58,3200.17612624077,15600,1997,1576124.2,430695.62,1145428.58,0.213083609938622,0.130564600229263,17.4,366,0,2,0,3684
1010520840,3088,2000,772.636667847633,43.6392784118652,149,297,40,1494.204778157,4800,696,785955.99,244010.91,541945.08,0.207061633467674,0.119688808917999,10.67,397,0,2,0,1671
1010520890,3095,2000,1254.11818027496,40.6462249755859,226,511,54,1944,7412,694,1211376,344803.67,866572.33,0.196069866418839,0.127947598695755,7.79,214,0,2,0,2290
1010520910,3097,2000,404,17.2291927337646,80,144,13,783.816023738872,3793,310,517480,232446.338928223,285033.661071777,0.222100660204887,0.117067836225033,7.59,266,0,2,0,914
1010520940,3100,2000,1147.20003044605,60.3477935791016,249,480,30,2357,15000,1153,1251782.55,401418.19,850364.36,0.209336787462234,0.118191920220852,23.68,213,0,2,0,2699
1010520970,3103,2000,807,29.0462455749512,143,330,39,1361.10613810742,5800,677,861569.41,288257.84,573311.57,0.208387941122055,0.125819131731987,8.24,430,0,2,1,1526
1010521030,3109,2000,1527.13907284768,32.1370124816895,148,332,41,1397,6205,689,739356.6,206117.95,533238.65,0.162439614534378,0.120169080793858,5.84,293,0,2,0,1656
1010521130,3119,2000,296.950006991625,11.746789932251,73,135,10,698.116725206375,3002,426,395814.63,195061.643280029,200752.986719971,0.194263368844986,0.127770528197289,2.77,390,0,2,0,767
1010521230,3129,2000,2469.47826623917,14.3287477493286,60,124,12,800.174013921114,3000,420,444075.46,151902.89,292172.57,0.27078652381897,0.0898876413702965,8.8,162,0,1,1,890
1010521270,3133,2000,1628.29996693134,43,305,673,65,2565,13500,1102,1638253.45,452273.7,1185979.75,0.147809028625488,0.134074553847313,8.32,370,0,2,0,3058
1010521330,3140,2000,404.265223274696,11,72,122,12,684.544704264099,2802,452,322526.82,195315.9609375,127210.8590625,0.18098957836628,0.12630207836628,6.29,452,0,2,0,768
1010521340,3141,2000,360.182354450226,22.845308303833,74,255,14,697.284440039643,2470,275,461504.34,169380.3,292124.04,0.193902432918549,0.120731703937054,12.92,129,0,1,1,820
1010521360,3143,2000,1113.55369091034,69.0401916503906,272,494,34,2434.27356484763,9312,1609,1632371.52,360675.42,1271696.1,0.269503533840179,0.118085108697414,21.32,251,0,2,0,2820
1010521460,3153,2000,1206.3694447279,24.2345237731934,82,180,16,834,4700,318,420997.07,163397.67,257599.4,0.238648369908333,0.116156280040741,10.09,232,0,1,1,947
1010521470,3154,2000,2110.0776797533,112.708847045898,458,815,74,3693,19902,1377,2109818.88,840021.28,1269797.6,0.177363693714142,0.133885443210602,13.58,300,0,2,0,4347
1010521500,3157,2000,732.500009536743,47.5455284118652,178,384,21,1348.28545689583,5000,956,881867.2,253818.42,628048.78,0.177922084927559,0.140909090638161,10.22,357,0,2,0,1540
1010521510,3158,2000,945.029948711395,50.9663734436035,182,357,25,1789,10000,996,950863.26,227411.47,723451.79,0.221684411168098,0.118586644530296,17.84,123,0,2,1,2066
1010521520,3159,2000,326.193794250488,21.4928207397461,76,143,15,780.033941984177,2500,544,478673.43,152693.06,325980.37,0.21120186150074,0.119019836187363,13.42,170,0,1,1,857
1010521550,3164,2000,1761.61967213115,14.7243423461914,60,179,9,526.767676767677,2600,352,344927.62,109756.39,235171.23,0.233221471309662,0.134228184819221,15.55,124,0,1,1,596
1010270070,4007,2000,158.064517259598,3.00574135780334,10,45,4,179.763313609467,662,111,93640.35,48531.97,45108.38,0.193877547979355,0.0714285746216774,5.04,661,0,1,1,196
1010270100,4010,2000,3528.93432007401,26.8254814147949,115,160,21,924.991674375578,3150,554,449796.26,91668.52,358127.74,0.210237666964531,0.140767827630043,15.02,380,0,1,1,1094
1010270190,4019,2000,1161,102.838752746582,322,645,69,2908.44434273243,15004,2100,1779764.19,421942.7,1357821.49,0.234798312187195,0.129440099000931,48.95,349,0,1,1,3322
1010270260,4026,2000,199.999997258186,3.51596570014954,15,35,5,187.499407291412,783,85,148095.743652344,117769.73,30326.0136523438,0.310679614543915,0.0970873758196831,5.64,484,0,1,1,206
1010270300,4030,2000,441.496598639456,6,31,50,7,268.506432771683,1143,122,181351.77,71627.41,109724.36,0.237288132309914,0.142372876405716,6.22,546,0,1,1,295
1010270360,4036,2000,428.515418502203,3.76008057594299,25,50,3,210.57268722467,827,105,135527.59,47657.61,87869.98,0.205020919442177,0.142259418964386,3.62,471,0,1,1,239
1010270430,4043,2000,1453,143.105041503906,359,1000,88,3400,12000,1350,1720044.73,517808.98,1202235.75,0.238719433546066,0.115704566240311,26.01,364,0,2,0,3967
1010270440,4044,2000,80.9999969005585,2.84823703765869,11,35,4,160.788235294118,627,72,84695.32,43996.9547424316,40698.3652575684,0.341040462255478,0.0867052003741264,6.51,690,0,1,1,173
1010270450,4045,2000,485,33.3391761779785,134,350,22,1157.95591476855,5884,631,995356.54,248417.83,746938.71,0.171761274337769,0.131004363298416,17.68,240,0,2,1,1374
1010270460,4046,2000,729.961516857147,30.945972442627,186,352,26,1497.99767321348,6813,991,710325.52,278024.24,432301.28,0.136762127280235,0.146113380789757,7.09,350,0,2,1,1711
1010270630,4063,2000,599.999994277954,11.4713182449341,57,75,7,420.508379459381,2026,155,237241.71,117494.757751465,119746.952248535,0.266233772039413,0.164502158761024,10.13,687,0,1,1,462
1010270650,4065,2000,3407.64994317293,47.6593589782715,215,347,29,1614.44050812721,10500,981,877378.15,321795,555583.15,0.175162687897682,0.156724512577057,18.94,304,0,1,1,1844
1010270710,4071,2000,2713.05575326216,23.2839469909668,58,191,17,774.790486976217,3626,290,510479.43,236071.93,274407.5,0.281755208969116,0.0900692865252495,17.15,300,0,1,1,866
1010270800,4080,2000,1075.74998688698,63,327,671,72,2513,10000,1699,1176696.43,382642.92,794053.51,0.17848739027977,0.147563025355339,17.75,496,0,2,1,2975
1010270860,4086,2000,1002.74999731779,42.1490364074707,161,259,29,1530.99885189437,12068,700,1334828.82,564956.85,769871.97,0.217660292983055,0.117547810077667,16.43,263,0,2,1,1778
1010270940,4094,2000,781.176470588235,6.16402006149292,25,65,8,293,1357,119,211775.73,81940.54,129835.19,0.201807230710983,0.102409638464451,5.78,478,0,1,1,332
1010270970,4097,2000,700,8.74275875091553,24,71,9,363.923076923077,1575,206,220331.36,103452,116879.36,0.330827057361603,0.0802005007863045,13.78,319,0,1,1,399
1010271010,4101,2000,1178,69.8490676879883,335,630,53,2609.01991009712,20000,1599,1372745.02,366463.87,1006281.15,0.158389255404472,0.15100671350956,13.39,360,0,2,1,2980
1010271040,4104,2000,490.897610664368,36,144,248,19,1100,4500,1009,695157.7,192062.06,503095.64,0.21712538599968,0.148318037390709,17.76,353,0,1,1,1308
1010271060,4106,2000,195.89551538229,12.8657655715942,34,110,6,478.735632183908,2321,176,275706.9,133516.770172119,142190.129827881,0.304761916399002,0.0876190513372421,11.88,715,0,1,1,525
1010271070,4107,2000,2094.75,17.8102111816406,71,146,14,587.317073170732,3145,319,414881.19,117897.3,296983.89,0.25,0.141369044780731,12.08,328,0,1,1,672
1010271080,4108,2000,2066,21.345911026001,83,234,20,764.560689926147,3769,444,448102.28,155606.4,292495.88,0.25,0.133333340287209,14.38,422,0,1,1,840
1010271140,4114,2000,6359.99977779388,74.1289443969727,226,412,25,1794,9462,1161,989227.23,262282.12,726945.11,0.204311147332191,0.141986876726151,32.63,403,0,1,1,2134
1010271150,4115,2000,3519,36.7085876464844,112,208,30,1146.92002934703,7856,734,651476.29,251650.34,399825.95,0.267311990261078,0.112434849143028,19.93,521,0,1,1,1343
1010271170,4117,2000,1077.04998210073,96.0053558349609,292,420,42,2247.70967741936,12000,1200,1182367.65,379321.07,803046.58,0.155932202935219,0.147645950317383,28.98,310,0,1,1,2655
1010271180,4118,2000,515.5,32.827522277832,133,271,18,1103,8480,537,577146.78,238945.5,338201.28,0.200775191187859,0.138759687542915,11.54,448,0,2,1,1290
1010271260,4126,2000,3788.47228915663,29.8926467895508,116,242,19,1010,4000,500,621859.04,177895.64,443963.4,0.242096498608589,0.129783689975739,17.45,508,0,1,1,1202
1010271370,4137,2000,581.55014026165,8.4518404006958,48,88,10,428.700101137161,1866,250,219341.83,119783.616668701,99558.2133312988,0.252653926610947,0.13588111102581,6.39,564,0,1,1,471
1010271380,4138,2000,554,5.36230373382568,16,57,5,202.736842105263,1165,70,147149.42,47692.73,99456.69,0.356481492519379,0.101851850748062,11.6,931,0,1,1,216
1010271400,4140,2000,601.799924612045,40.4272651672363,148,375,39,1380,7139,471,708716.76,260420.81,448295.95,0.261413395404816,0.124452784657478,24.45,395,0,1,1,1599
1010271440,4144,2000,5455,48.8583908081055,205,367,31,1642,8628,2011,752613.53,137208.65,615404.88,0.216257661581039,0.1405930519104,21.96,431,0,1,1,1956
1010271470,4147,2000,1188.20003402233,116.52611541748,363,670,52,2877.80149143934,14929,1682,1196431.28,439822.96,756608.32,0.222087010741234,0.148463651537895,26.38,325,0,2,1,3287
1010271510,4151,2000,1805.50002920628,31.4156856536865,89,250,26,908,4427,415,418558.36,158343.1,260215.26,0.282420754432678,0.115273773670197,15.57,371,0,1,1,1041
1010271520,4152,2000,385.779866337776,23.5901393890381,102,133,20,843.747332811356,4166,460,449259.66,235752.468475342,213507.191524658,0.218985974788666,0.147788569331169,11.57,471,0,1,1,927
1010271530,4153,2000,1385.25442477876,7.60665655136108,46,103,12,431,1698,237,325088.96,98034.88,227054.08,0.251546382904053,0.127835050225258,7.64,450,0,1,1,485
1010271600,4160,2000,286,6.04820489883423,13,39,5,222,1068,68,140764.98,43767.14,96997.84,0.359183669090271,0.0734693855047226,12.55,640,0,1,1,245
1010271680,4168,2000,361,19.207067489624,121,173,27,889.518197536469,4228,883,500643.51,114654.46,385989.05,0.127952754497528,0.159448817372322,3.96,194,0,2,0,1016
1010271710,4171,2000,1846.55000770092,24.8525848388672,94,291,27,977,5051,606,527369.63,192540.3,334829.33,0.219469025731087,0.111504428088665,10.44,245,0,2,1,1130
1010271870,4187,2000,3099.99988031387,37.0186614990234,156,381,31,1266.26657552973,6533,799,612955.32,200708.58,412246.74,0.173853531479836,0.143052697181702,24.07,700,0,1,1,1461
1010271920,4192,2000,9077.58592987061,69.6289138793945,253,433,34,2387,14000,1206,1154339.01,363476.68,790862.33,0.195868939161301,0.134971514344215,19.64,646,0,2,0,2808
1010272080,4208,2000,1114,63.0348625183105,239,372,53,2137.12000018358,8000,1111,1355425.12,515780.34,839644.78,0.187218353152275,0.126997128129005,15.39,272,0,2,0,2441
1010272090,4209,2000,7109,79,245,423,47,2287,7000,1021,1152999.32,328784.73,824214.59,0.226090282201767,0.125860750675201,39.67,490,0,1,1,2614
1010272100,4210,2000,6737.63170613823,57,219,454,25,1821.06087684631,8929,1013,1139699.46289062,380230.131835938,759469.331054688,0.235576927661896,0.130769237875938,18.25,444,0,2,0,2080
1010272200,4220,2000,1260.00001001358,8.08417320251465,51,95,6,420.508379459381,1777,127,278027.86,131817.88,146209.98,0.274891763925552,0.149350643157959,8.46,357,0,1,1,462
1010272210,4221,2000,249,9.68657875061035,36,60,7,368,1746,134,248117.77,71615.01,176502.76,0.308270663022995,0.120300754904747,11.81,516,0,1,1,399
1010272250,4225,2000,6278.32768361582,49.5175247192383,260,494,42,1642.78435305918,9000,723,821864.2,227021.02,594843.18,0.152892559766769,0.180268600583076,12.23,451,0,2,1,1936
1010272270,4227,2000,201.06976744186,12.8906030654907,42,152,10,488,2277,198,317466.06,127472.41,189993.65,0.311068713665009,0.106870226562023,18.52,460,0,1,1,524
1010272280,4228,2000,274.985080480576,9.05242347717285,71,152,15,586.061224489796,2800,236,334072.73,117748.56,216324.17,0.183890581130981,0.144376903772354,5.38,262,0,2,1,658
1010272410,4242,2000,9870.4379928112,108.105484008789,268,536,64,2520,10000,1500,1545879.45,529120.42,1016759.03,0.221630617976189,0.126788690686226,25.45,598,0,2,0,3005
1010272430,4244,2000,9099.99966144562,99.3885040283203,275,471,67,2422.87304890739,18000,1315,1214893.58,362598.71,852294.87,0.201671898365021,0.128874957561493,29.6,431,0,2,1,2871
1010272450,4246,2000,2000.00003099442,19.9787769317627,60,222,9,721,3771,430,397710.55,196841.866882324,200868.683117676,0.220930233597755,0.104651160538197,14.79,268,0,1,1,774
1010272470,4248,2000,451.531054973602,32.0054740905762,59,196,18,676,2920,371,534870.064453125,401615.48,133254.584453125,0.283602148294449,0.106182798743248,183.93,904,0,1,1,744
1010272480,4249,2000,217,11.1271476745605,25,98,12,417.347071583514,2950,138,457950.6,151515.54,306435.06,0.350109398365021,0.0722100660204887,21.06,827,0,1,1,457
1010272490,4250,2000,201.413431763649,8.4482479095459,57,114,7,498.878842676311,2122,191,309132.51,104806.15,204326.36,0.170175433158875,0.135087713599205,8.43,380,0,2,1,570
1010070010,5001,2000,640.00001335144,41.2664184570312,120,357,28,1481.36298251152,7287,780,1054955.15,380346.23,674608.92,0.288416087627411,0.0951536670327187,15.38,263,0,2,1,1692
1010070040,5004,2000,1775.25530099869,15.424015045166,50,138,9,538,2777,280,289699.78,153099.229797363,136600.550202637,0.244186043739319,0.1112956777215,11.41,357,0,1,1,602
1010070060,5006,2000,682.120879120879,6.70936679840088,35,78,8,330.399441003799,1466,168,183514.18,92317.3096618652,91196.8703381348,0.250688701868057,0.129476577043533,6.43,216,0,1,1,363
1010070090,5009,2000,167.997590361446,7.37181043624878,39,70,7,366.807092905045,1610,191,226811.86,79226.55,147585.31,0.23573200404644,0.129032254219055,7.42,424,0,1,1,403
1010070110,5011,2000,1710.00001144409,21.7078742980957,60,152,18,831.358946212953,3962,250,434958.97,165606.55,269352.42,0.278131633996964,0.0859872624278069,15.7,224,0,1,1,942
1010070130,5013,2000,559.999942779541,40.1869850158691,128,318,38,1328,7096,448,864539.55,247383.37,617156.18,0.231865286827087,0.111398965120316,12.74,151,0,1,1,1544
1010070150,5015,2000,3829.99995875359,32.081901550293,93,245,16,1113.47355958958,5665,351,576589.53,157195.54,419393.99,0.291369765996933,0.0989707037806511,15.73,399,0,1,1,1263
1010070190,5019,2000,367.944674730301,5.19763612747192,26,50,5,268.2,1135,77,137270.63,75786.6619262695,61483.9680737305,0.255033552646637,0.117449663579464,5.08,231,0,1,1,298
1010070200,5020,2000,260.00000166893,19,45,198,12,613.747445255475,2879,206,471333.54,129679.75,341653.79,0.357459366321564,0.0886262953281403,12.59,275,0,1,1,677
1010070230,5023,2000,440.000014066696,30.293119430542,96,260,21,1135.56862745098,5349,519,528844.63,176188.75,352655.88,0.277998417615891,0.102462269365788,17.26,232,0,1,1,1259
1010070260,5026,2000,609.999966144562,4.84019136428833,23,43,4,259,1066,146,155794.39,60012.29,95782.1,0.312925159931183,0.105442173779011,4.34,247,0,1,1,294
1010070300,5030,2000,326.538464546204,13.370810508728,60,159,11,682,3002,324,380622.02,197350.502197266,183271.517802734,0.296391755342484,0.104381442070007,8,246,0,1,1,776
1010070310,5031,2000,1373.39991235733,76.6585311889648,268,570,52,2575,10000,1507,1361819.89,448868.7,912951.19,0.230179876089096,0.129247173666954,22,245,0,2,1,3002
1010070340,5034,2000,1147.54003620148,7.81064128875732,22,110,9,430,1711,132,342624.74,118766.346038818,223858.393961182,0.301927208900452,0.0642398297786713,5.51,234,0,2,1,467
1010070350,5035,2000,635,3.5,15,49,4,231.098360655738,921,68,166992.21,47373.56,119618.65,0.29527559876442,0.078740157186985,3.98,280,0,1,1,254
1010070360,5036,2000,229.999977350235,12,46,98,15,545.361842105263,1916,198,308015.93,150047.417907715,157968.512092285,0.259322047233582,0.105084747076035,4.69,109,0,1,0,590
1010070370,5037,2000,979.999965190887,10.2330017089844,31,70,6,441.585421412301,1847,200,232065.26,118512.028381348,113553.231618652,0.330472111701965,0.0901287570595741,11.11,280,0,1,1,466
1010070400,5040,2000,495.08785942492,31.0467319488525,118,237,15,1065.10129659643,5486,1142,613333.88,169979.39,443354.49,0.217391297221184,0.124901182949543,10.65,350,0,2,1,1265
1010070410,5041,2000,735.194805194805,5.17252635955811,28,42,8,278.518537044525,1157,115,179082.46,77821.2031860352,101261.256813965,0.23856209218502,0.124183006584644,4.12,291,0,1,1,306
1010070420,5042,2000,536.463665594855,38.7466735839844,124,237,40,1360,6500,750,741229.79,212690.9,528538.89,0.288987904787064,0.106301717460155,16.77,491,0,1,1,1571
1010070450,5045,2000,767.013422818792,4.89325332641602,22,48,4,253.979591836735,1077,83,168296.26,57598.89,110697.37,0.249122813344002,0.101754382252693,5.02,219,0,1,1,285
1010070490,5049,2000,830.992063492063,8.3842248916626,49,116,7,443.263161897659,1833,153,190728.57,123852.699188232,66875.8708117676,0.264887064695358,0.135523617267609,5.33,275,0,1,1,487
1010070510,5051,2000,1568.68883371353,8.69884204864502,39,102,7,443.425403225806,1915,121,228236.76,127413.146392822,100823.613607178,0.31936126947403,0.103792414069176,6.86,257,0,1,1,501
1010070520,5052,2000,1212.08156776428,22.6516914367676,92,220,22,843.747332811356,2914,233,435310.16,235752.468475342,199557.691524658,0.208198487758636,0.130528584122658,11.64,264,0,1,1,927
1010070560,5056,2000,759.348909258842,10.057689666748,39,84,10,558,2319,208,367726.09,172013.2,195712.89,0.279674798250198,0.0845528468489647,6.03,289,0,1,1,615
1010070640,5064,2000,596.60447761194,5.93613433837891,22,45,5,238.935114503817,1049,143,178503,74955.46,103547.54,0.317343175411224,0.107011072337627,12.25,219,0,1,1,271
1010070660,5066,2000,963.586106777191,56.4951820373535,176,451,36,1971,9976,873,967708.53,260296.86,707411.67,0.274685829877853,0.105924598872662,14.2,233,0,2,1,2228
1010070690,5069,2000,1316.89984130859,65.644287109375,277,502,35,2913.88462700091,16488,1952,1616133.6,443258.43,1172875.17,0.256610572338104,0.111778847873211,17.66,305,0,1,0,3328
